Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719703849,0,,Aggregated,0.0,0.0,,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0
1719703850,100,,Aggregated,0.0,0.0,590.0,700.0,800.0,800.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0,19,11,590.0,528.6946557278402,136.03037496795878,909.6890829969198,67.10526315789474
1719703851,200,,Aggregated,0.0,0.0,1000.0,1300.0,1300.0,1300.0,1600.0,1900.0,2000.0,2000.0,2000.0,2000.0,2000.0,38,20,910.0,964.9970219439924,136.03037496795878,1955.9642089880072,64.36842105263158
1719703852,300,,Aggregated,17.0,10.0,1300.0,1700.0,2100.0,2300.0,2600.0,2700.0,2800.0,2900.0,2900.0,2900.0,2900.0,54,27,1300.0,1399.5176797206686,136.03037496795878,2892.744457989465,63.0
1719703853,400,,Aggregated,18.5,10.0,2100.0,2600.0,3100.0,3100.0,3500.0,3700.0,3900.0,3900.0,3900.0,3900.0,3900.0,76,39,2000.0,1974.2680651956775,136.03037496795878,3937.989292026032,63.68421052631579
1719703854,500,,Aggregated,17.666667,9.0,2600.0,3200.0,3600.0,3900.0,4700.0,4800.0,5000.0,5000.0,5000.0,5000.0,5000.0,94,47,2600.0,2473.792370988373,136.03037496795878,4984.600791998673,63.0
1719703855,600,,Aggregated,18.5,9.5,3000.0,3500.0,3800.0,4200.0,4800.0,5100.0,5300.0,5400.0,5400.0,5400.0,5400.0,109,53,3000.0,2719.081439595315,136.03037496795878,5422.865333966911,62.28440366972477
1719703856,700,,Aggregated,18.0,9.0,2900.0,3300.0,3600.0,3900.0,4700.0,5000.0,5300.0,5400.0,5400.0,5400.0,5400.0,127,62,2900.0,2745.096407471386,136.03037496795878,5422.865333966911,62.38582677165354
1719703857,800,,Aggregated,17.5,8.5,2800.0,3100.0,3500.0,3700.0,4700.0,5000.0,5200.0,5400.0,5400.0,5400.0,5400.0,152,78,2800.0,2705.5950438547084,136.03037496795878,5422.865333966911,63.68421052631579
1719703858,900,,Aggregated,17.857143,8.714286,2700.0,3100.0,3400.0,3600.0,4600.0,4900.0,5200.0,5400.0,5400.0,5400.0,5400.0,167,83,2700.0,2687.758573089046,136.03037496795878,5422.865333966911,62.84431137724551
1719703859,1000,,Aggregated,18.875,9.75,2700.0,3100.0,3400.0,3700.0,4800.0,5300.0,8800.0,9000.0,9000.0,9000.0,9000.0,186,93,2700.0,2910.5615674237024,136.03037496795878,8986.946917022578,63.0
1719703860,1100,,Aggregated,17.888889,8.777778,2800.0,3300.0,4000.0,4700.0,9100.0,9300.0,9700.0,9800.0,9900.0,9900.0,9900.0,207,105,2800.0,3571.3906978740097,136.03037496795878,9924.949374981225,63.3768115942029
