Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719704527,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704528,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704529,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704530,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704531,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704532,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704533,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704534,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704535,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704536,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704537,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704538,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704539,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704540,5000,,Aggregated,6.8,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,23000.0,25000.0,31000.0,31000.0,31000.0,239,3,1700.0,4420.578613298386,109.10654196050018,30773.55062501738,27.397489539748957
1719704541,5000,,Aggregated,0.0,0.0,1700.0,3700.0,6000.0,7700.0,16000.0,16000.0,25000.0,31000.0,60000.0,60000.0,60000.0,241,3,1700.0,4795.342649872747,109.10654196050018,60140.44766599545,27.30290456431535
1719704542,5000,,Aggregated,0.0,0.0,1700.0,3700.0,7700.0,7800.0,16000.0,28000.0,39000.0,63000.0,63000.0,63000.0,63000.0,250,3,1700.0,6275.221057148883,109.10654196050018,63239.201791991945,27.316
1719704543,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
1719704544,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
