Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719705159,0,,Aggregated,0.0,0.0,,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0
1719705160,100,,Aggregated,0.0,0.0,590.0,690.0,800.0,800.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0,8,0,490.0,521.6341769919381,127.79941700864585,905.4936249740422,21.5
1719705161,200,,Aggregated,0.0,0.0,1100.0,1300.0,1500.0,1600.0,1800.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,18,0,1000.0,1055.8311804909156,127.79941700864585,1954.3959579896184,22.11111111111111
1719705162,300,,Aggregated,3.0,0.0,1500.0,2000.0,2300.0,2400.0,2700.0,2800.0,2900.0,2900.0,2900.0,2900.0,2900.0,27,0,1500.0,1534.8144258842458,127.79941700864585,2922.469000041019,22.51851851851852
1719705163,400,,Aggregated,6.5,0.0,2100.0,2700.0,3000.0,3200.0,3700.0,3900.0,4000.0,4000.0,4000.0,4000.0,4000.0,37,0,2100.0,2068.280261212872,127.79941700864585,3987.170042004436,23.72972972972973
1719705164,500,,Aggregated,7.333333,0.0,2600.0,3300.0,3800.0,4000.0,4500.0,4700.0,4900.0,4900.0,4900.0,4900.0,4900.0,46,0,2500.0,2545.8591195612985,127.79941700864585,4924.36279199319,23.65217391304348
1719705165,600,,Aggregated,8.0,0.0,3100.0,4000.0,4600.0,4800.0,5500.0,5800.0,5900.0,6000.0,6000.0,6000.0,6000.0,56,0,3000.0,3075.667229157781,127.79941700864585,5985.677416028921,25.035714285714285
1719705166,700,,Aggregated,8.2,0.0,3600.0,4600.0,5200.0,5700.0,6300.0,6600.0,6800.0,6900.0,6900.0,6900.0,6900.0,65,0,3600.0,3551.620239764452,127.79941700864585,6933.286916988436,24.123076923076923
1719705167,800,,Aggregated,8.333333,0.0,4100.0,5400.0,6100.0,6500.0,7200.0,7700.0,7900.0,8000.0,8000.0,8000.0,8000.0,75,0,4100.0,4079.996449461517,127.79941700864585,7991.036124993116,24.506666666666668
1719705168,900,,Aggregated,8.571429,0.0,4600.0,6000.0,6800.0,7200.0,8100.0,8500.0,8800.0,8900.0,8900.0,8900.0,8900.0,84,0,4500.0,4555.696963792711,127.79941700864585,8939.3841670244,24.904761904761905
1719705169,1000,,Aggregated,8.75,0.0,5100.0,6700.0,7600.0,8100.0,9000.0,9600.0,9900.0,10000.0,10000.0,10000.0,10000.0,94,0,5000.0,5083.084246451456,127.79941700864585,9988.970542035531,25.127659574468087
1719705170,1100,,Aggregated,8.777778,0.0,5600.0,7100.0,8200.0,8600.0,9600.0,10000.0,10000.0,11000.0,11000.0,11000.0,11000.0,103,0,5600.0,5474.530991111448,127.79941700864585,10622.425834008029,25.184466019417474
1719705171,1200,,Aggregated,8.8,0.0,6000.0,7400.0,8200.0,8400.0,9500.0,10000.0,10000.0,11000.0,11000.0,11000.0,11000.0,112,0,5900.0,5622.383155521675,127.79941700864585,10622.425834008029,25.625
1719705172,1300,,Aggregated,9.5,0.0,6300.0,7600.0,8200.0,8500.0,9400.0,10000.0,10000.0,11000.0,11000.0,11000.0,11000.0,122,0,6300.0,5781.677960387629,127.79941700864585,10622.425834008029,25.557377049180328
1719705173,1400,,Aggregated,9.4,0.0,6400.0,7600.0,8200.0,8500.0,9200.0,10000.0,10000.0,11000.0,11000.0,11000.0,11000.0,131,0,6400.0,5877.9411930781935,127.79941700864585,10622.425834008029,25.740458015267176
1719705174,1500,,Aggregated,9.5,0.0,6500.0,7700.0,8200.0,8400.0,9200.0,9900.0,10000.0,11000.0,11000.0,11000.0,11000.0,141,0,6500.0,5978.446945036986,127.79941700864585,10622.425834008029,25.829787234042552
1719705175,1600,,Aggregated,9.4,0.0,6500.0,7600.0,8100.0,8400.0,9100.0,9900.0,10000.0,11000.0,11000.0,11000.0,11000.0,151,0,6500.0,6023.570493663143,127.79941700864585,10622.425834008029,25.47019867549669
1719705176,1700,,Aggregated,9.5,0.0,6600.0,7600.0,8100.0,8300.0,9100.0,9900.0,10000.0,11000.0,11000.0,11000.0,11000.0,160,0,6600.0,6079.175746108012,127.79941700864585,10622.425834008029,25.4875
1719705177,1800,,Aggregated,9.5,0.0,6700.0,7700.0,8200.0,8400.0,9100.0,9800.0,10000.0,11000.0,11000.0,11000.0,11000.0,170,0,6700.0,6210.86380098919,127.79941700864585,10622.425834008029,25.705882352941178
1719705178,1900,,Aggregated,9.4,0.0,6800.0,7900.0,8300.0,8600.0,9700.0,11000.0,18000.0,18000.0,18000.0,18000.0,18000.0,179,0,6800.0,6729.29373628547,127.79941700864585,17988.09912498109,25.955307262569832
1719705179,2000,,Aggregated,9.4,0.0,7100.0,8100.0,8500.0,8900.0,11000.0,18000.0,19000.0,19000.0,19000.0,19000.0,19000.0,189,0,7100.0,7355.986253555837,127.79941700864585,19050.53795798449,25.894179894179896
1719705180,2100,,Aggregated,9.5,0.0,7200.0,8300.0,8800.0,9400.0,18000.0,19000.0,20000.0,20000.0,20000.0,20000.0,20000.0,198,0,7200.0,7911.254194470162,127.79941700864585,19992.279333004262,26.0
1719705181,2200,,Aggregated,9.5,0.0,7500.0,8400.0,9200.0,10000.0,19000.0,20000.0,21000.0,21000.0,21000.0,21000.0,21000.0,208,0,7400.0,8520.238088774371,127.79941700864585,21061.05720897904,25.942307692307693
1719705182,2300,,Aggregated,9.4,0.0,7600.0,8600.0,9800.0,17000.0,20000.0,21000.0,22000.0,22000.0,22000.0,22000.0,22000.0,217,0,7600.0,9062.527563198137,127.79941700864585,22019.18712502811,26.036866359447004
1719705183,2400,,Aggregated,9.5,0.0,7700.0,8800.0,11000.0,18000.0,21000.0,22000.0,23000.0,23000.0,23000.0,23000.0,23000.0,226,0,7700.0,9599.4167701198,127.79941700864585,22973.70062500704,26.221238938053094
1719705184,2500,,Aggregated,9.4,0.0,7900.0,9100.0,18000.0,19000.0,22000.0,23000.0,24000.0,24000.0,24000.0,24000.0,24000.0,236,0,7800.0,10190.980048046864,127.79941700864585,24029.625291994307,26.347457627118644
1719705185,2600,,Aggregated,9.5,0.0,8100.0,9700.0,19000.0,20000.0,22000.0,24000.0,25000.0,25000.0,25000.0,25000.0,25000.0,245,0,8100.0,10719.006342531124,127.79941700864585,24996.85416603461,26.3265306122449
1719705186,2700,,Aggregated,9.4,0.0,8200.0,10000.0,19000.0,21000.0,23000.0,25000.0,26000.0,26000.0,26000.0,26000.0,26000.0,255,0,8200.0,11301.883303937411,127.79941700864585,26060.756082995795,26.352941176470587
1719705187,2800,,Aggregated,9.4,0.0,8300.0,18000.0,20000.0,21000.0,24000.0,26000.0,26000.0,27000.0,27000.0,27000.0,27000.0,264,0,8300.0,11823.138792159269,127.79941700864585,27015.941124991517,26.58333333333333
1719705188,2900,,Aggregated,9.5,0.0,8400.0,18000.0,21000.0,22000.0,25000.0,27000.0,27000.0,28000.0,28000.0,28000.0,28000.0,274,0,8400.0,12387.843282861222,127.79941700864585,27753.201915998943,26.598540145985403
1719705189,3000,,Aggregated,9.4,0.0,8500.0,19000.0,22000.0,23000.0,26000.0,27000.0,28000.0,28000.0,28000.0,28000.0,28000.0,283,0,8500.0,12871.365849392294,127.79941700864585,28016.454125056043,26.49469964664311
1719705190,3100,,Aggregated,9.4,0.0,8700.0,20000.0,22000.0,24000.0,27000.0,28000.0,29000.0,29000.0,29000.0,29000.0,29000.0,293,0,8700.0,13408.187397474578,127.79941700864585,29062.99795897212,26.66211604095563
1719705191,3200,,Aggregated,9.4,0.0,8900.0,20000.0,23000.0,25000.0,27000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,302,0,8900.0,13870.70656816563,127.79941700864585,29701.85466698604,26.70860927152318
1719705192,3300,,Aggregated,9.5,0.0,9100.0,20000.0,23000.0,25000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,311,0,9100.0,14058.22279783946,127.79941700864585,30150.374083023053,26.89389067524116
1719705193,3400,,Aggregated,9.4,0.0,9600.0,20000.0,23000.0,24000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,321,0,9600.0,14215.10960319989,127.79941700864585,30150.374083023053,26.82866043613707
1719705194,3500,,Aggregated,9.4,0.0,10000.0,20000.0,22000.0,24000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,330,0,10000.0,14329.134167679127,127.79941700864585,30150.374083023053,26.866666666666667
1719705195,3600,,Aggregated,9.3,0.0,11000.0,20000.0,22000.0,24000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,340,0,11000.0,14446.165295223613,127.79941700864585,30150.374083023053,26.87058823529412
1719705196,3700,,Aggregated,9.4,0.0,17000.0,20000.0,22000.0,24000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,349,0,17000.0,14542.11055433257,127.79941700864585,30150.374083023053,26.71633237822349
1719705197,3800,,Aggregated,9.4,0.0,17000.0,20000.0,22000.0,24000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,359,0,17000.0,14660.08368327574,127.79941700864585,30150.374083023053,26.724233983286908
1719705198,3900,,Aggregated,9.4,0.0,17000.0,20000.0,21000.0,23000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,368,0,17000.0,14755.774880562509,127.79941700864585,30150.374083023053,26.820652173913043
1719705199,4000,,Aggregated,9.4,0.0,17000.0,20000.0,21000.0,23000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,378,0,17000.0,14847.442659844011,127.79941700864585,30150.374083023053,26.883597883597883
1719705200,4100,,Aggregated,9.4,0.0,17000.0,20000.0,21000.0,23000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,387,0,17000.0,14919.488990641052,127.79941700864585,30150.374083023053,26.74418604651163
1719705201,4200,,Aggregated,9.4,0.0,18000.0,20000.0,21000.0,23000.0,27000.0,28000.0,29000.0,30000.0,30000.0,30000.0,30000.0,397,0,18000.0,15006.02697974829,127.79941700864585,30150.374083023053,26.750629722921914
1719705202,4300,,Aggregated,9.3,0.0,18000.0,19000.0,21000.0,23000.0,27000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,406,0,18000.0,15084.590742509918,127.79941700864585,30150.374083023053,26.891625615763548
1719705203,4400,,Aggregated,9.4,0.0,18000.0,19000.0,20000.0,22000.0,27000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,416,0,18000.0,15168.627286560057,127.79941700864585,30150.374083023053,26.841346153846157
1719705204,4500,,Aggregated,9.4,0.0,18000.0,19000.0,20000.0,22000.0,27000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,425,0,18000.0,15237.05371451278,127.79941700864585,30150.374083023053,26.87058823529412
1719705205,4600,,Aggregated,9.5,0.0,18000.0,20000.0,20000.0,22000.0,27000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,435,0,18000.0,15312.08201121118,127.79941700864585,30150.374083023053,26.97471264367816
1719705206,4700,,Aggregated,9.4,0.0,18000.0,20000.0,20000.0,22000.0,26000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,444,0,18000.0,15375.494381860057,127.79941700864585,30150.374083023053,27.04954954954955
1719705207,4800,,Aggregated,9.5,0.0,18000.0,19000.0,20000.0,22000.0,26000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,454,0,18000.0,15449.031906213217,127.79941700864585,30150.374083023053,27.145374449339208
1719705208,4900,,Aggregated,9.4,0.0,18000.0,19000.0,20000.0,21000.0,26000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,463,0,18000.0,15504.291664874125,127.79941700864585,30150.374083023053,26.97624190064795
1719705209,5000,,Aggregated,9.4,0.0,18000.0,19000.0,20000.0,21000.0,26000.0,28000.0,29000.0,29000.0,30000.0,30000.0,30000.0,473,0,18000.0,15580.18749498261,127.79941700864585,30150.374083023053,26.930232558139537
1719705210,5000,,Aggregated,9.4,0.0,18000.0,19000.0,20000.0,21000.0,26000.0,28000.0,29000.0,30000.0,47000.0,47000.0,47000.0,482,0,18000.0,15763.311842677953,127.79941700864585,47169.37062499346,26.90871369294606
